id,text,label,source,platform_type,language,date_collected,text_length,clean_text,label_encoded
UG_FAKE_711,Une vidéo de sensibilisation au vote détournée pour faire croire que certaines localités ont déjà voté en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,19,une vido de sensibilisation au vote dtourne pour faire croire que certaines localits ont dj vot en cte divoire,0
UG_FAKE_712,La résidence de l’ambassadrice du Liban en Côte d’Ivoire n’a pas été incendiée,FAKE,Dubawa,Fact Check,English,2/19/2026,13,la rsidence de lambassadrice du liban en cte divoire na pas incendie,0
UG_FAKE_713,"#FreeNnamdiKanuNow: X video of protesters from Kenya, not Nigeria",FAKE,Dubawa,Fact Check,English,2/19/2026,9,freennamdikanunow x video protesters kenya nigeria,0
UG_FAKE_714,Shin da gaske China ta gargadi mutanenta da su dena gine-ginen kamfanoni a Legas?,FAKE,Dubawa,Fact Check,English,2/19/2026,14,shin da gaske china ta gargadi mutanenta da su dena gineginen kamfanoni legas,0
UG_FAKE_715,Shin da gaske ne Putin yace Najeriya ta yi watsi da taimakon da Rasha ta so ba wa kasar a 1980?,FAKE,Dubawa,Fact Check,English,2/19/2026,21,shin da gaske ne putin yace najeriya ta yi watsi da taimakon da rasha ta ba wa kasar 1980,0
UG_FAKE_716,Fausse information sur un supposé incendie d’une résidence du Chef d’État-Major de l’armée de terre ivoirienne,FAKE,Dubawa,Fact Check,English,2/19/2026,16,fausse information sur un suppos incendie dune rsidence du chef dtatmajor de larme de terre ivoirienne,0
UG_FAKE_717,Chronologie de la campagne électorale ivoirienne pour la présidentielle 2025,FAKE,Dubawa,Fact Check,English,2/19/2026,10,chronologie de la campagne lectorale ivoirienne pour la prsidentielle 2025,0
UG_FAKE_719,FAKE! No Jet bought by Jagaban for Sierra Leoneans,FAKE,Dubawa,Fact Check,English,2/19/2026,9,fake jet bought jagaban sierra leoneans,0
UG_FAKE_720,"Misleading! Cape Verde, second-smallest country to qualify for World Cup not world’s second-smallest country",FAKE,Dubawa,Fact Check,English,2/19/2026,14,misleading cape verde secondsmallest country qualify world cup worlds secondsmallest country,0
UG_FAKE_721,2024 kidnap incident FAKEly used to portray Christian genocide,FAKE,Dubawa,Fact Check,English,2/19/2026,9,2024 kidnap incident fakely used portray christian genocide,0
UG_FAKE_722,Do companies use dogs to make video game controllers?,FAKE,Dubawa,Fact Check,English,2/19/2026,9,companies use dogs make video game controllers,0
UG_FAKE_723,Are Ronaldo and long-time girlfriend Georgina married?,FAKE,Dubawa,Fact Check,English,2/19/2026,7,ronaldo longtime girlfriend georgina married,0
UG_FAKE_724,BAYANI: Shin ya dace karbar harajin mata masu zaman kansu (‘Karuwai’)?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,bayani shin ya dace karbar harajin mata masu zaman kansu karuwai,0
UG_FAKE_725,Bago: Shin gwamna na da ikon sanya sharudan yin wa’azi a Najeriya?,FAKE,Dubawa,Fact Check,English,2/19/2026,12,bago shin gwamna na da ikon sanya sharudan yin waazi najeriya,0
UG_FAKE_726,Comment les observateurs électoraux veillent sur le scrutin en Côte d’Ivoire?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,comment les observateurs lectoraux veillent sur le scrutin en cte divoire,0
UG_FAKE_727,Dette publique sénégalaise : le FMI confirme un misreporting,FAKE,Dubawa,Fact Check,English,2/19/2026,9,dette publique sngalaise le fmi confirme un misreporting,0
UG_FAKE_728,2024 airstrike image FAKEly used to suggest military operation in Kwara,FAKE,Dubawa,Fact Check,English,2/19/2026,11,2024 airstrike image fakely used suggest military operation kwara,0
UG_FAKE_729,Sénégal : une vidéo manipulée sur le diabète attribuée à l’ex directeur du Centre des opérations d’urgence sanitaire,FAKE,Dubawa,Fact Check,English,2/19/2026,18,sngal une vido manipule sur le diabte attribue lex directeur du centre des oprations durgence sanitaire,0
UG_FAKE_730,Élection ivoirienne : le rôle de la CEI et du Conseil Constitutionnel,FAKE,Dubawa,Fact Check,English,2/19/2026,12,lection ivoirienne le rle de la cei et du conseil constitutionnel,0
UG_FAKE_731,Fonctionnement de la liste électorale ivoirienne : de l’inscription à la vérification,FAKE,Dubawa,Fact Check,English,2/19/2026,12,fonctionnement de la liste lectorale ivoirienne de linscription la vrification,0
UG_FAKE_732,How does the new tax law affect you? Here are five key things to know,FAKE,Dubawa,Fact Check,English,2/19/2026,15,new tax law affect five key things know,0
UG_FAKE_733,Is National Youth Empowerment Fund legitimate government programme?,FAKE,Dubawa,Fact Check,English,2/19/2026,8,national youth empowerment fund legitimate government programme,0
UG_FAKE_734,"No evidence new INEC chairperson, Amupitan, was Tinubu’s lawyer",FAKE,Dubawa,Fact Check,English,2/19/2026,9,evidence new inec chairperson amupitan tinubus lawyer,0
UG_FAKE_735,Présidentielle du 25 octobre en Côte D&#8217;ivoire : les candidats en lice,FAKE,Dubawa,Fact Check,English,2/19/2026,12,prsidentielle du 25 octobre en cte d8217ivoire les candidats en lice,0
UG_FAKE_736,Misleading! Freetown International Airport not best in Africa,FAKE,Dubawa,Fact Check,English,2/19/2026,8,misleading freetown international airport best africa,0
UG_FAKE_737,Drifting in Gambia and a police crackdown on drifters,FAKE,Dubawa,Fact Check,English,2/19/2026,9,drifting gambia police crackdown drifters,0
UG_FAKE_738,"Bidiyon bera a ɗakin yaɗa labaran Al Jazeera ba na gaske ba ne, fasahar AI ta ƙirƙire shi",FAKE,Dubawa,Fact Check,English,2/19/2026,18,bidiyon bera akin yaa labaran al jazeera ba na gaske ba ne fasahar ai ta irire shi,0
UG_FAKE_739,"Sahara Reporters’ claim Wike boycotted Council of State meeting, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,10,sahara reporters claim wike boycotted council state meeting fake,0
UG_FAKE_740,"Non, le budget de la Primature du Sénégal n’a pas baissé de 21,3 millions d&#8217;euros en 2025",FAKE,Dubawa,Fact Check,English,2/19/2026,17,non le budget de la primature du sngal na pas baiss de 213 millions d8217euros en 2025,0
UG_FAKE_741,Présidentielle du 25 octobre 2025 en Côte d’Ivoire : les grandes étapes du processus,FAKE,Dubawa,Fact Check,English,2/19/2026,14,prsidentielle du 25 octobre 2025 en cte divoire les grandes tapes du processus,0
UG_FAKE_742,Shin Da gaske ne wai ilimin boko kyauta ne a makarantu mallakar gwamnati a Najeriya?,FAKE,Dubawa,Fact Check,English,2/19/2026,15,shin da gaske ne wai ilimin boko kyauta ne makarantu mallakar gwamnati najeriya,0
UG_FAKE_743,Un discours de 2022 de l’ancien président du Sénégal à la tribune de l’ONU présenté comme récent,FAKE,Dubawa,Fact Check,English,2/19/2026,17,un discours de 2022 de lancien prsident du sngal la tribune de lonu prsent comme rcent,0
UG_FAKE_744,La reconnaissance des langues nationales comme langues officielles ne réduit pas l’analphabétisme en Guinée,FAKE,Dubawa,Fact Check,English,2/19/2026,14,la reconnaissance des langues nationales comme langues officielles ne rduit pas lanalphabtisme en guine,0
UG_FAKE_745,TRUE! Sierra Leone police confirm arrest warrant for Natasha Beckley,FAKE,Dubawa,Fact Check,English,2/19/2026,10,true sierra leone police confirm arrest warrant natasha beckley,0
UG_FAKE_746,Guinée : la nouvelle Constitution permet-elle à Mamadi Doumbouya d’être candidat à la présidentielle de décembre 2025 ?,FAKE,Dubawa,Fact Check,English,2/19/2026,18,guine la nouvelle constitution permetelle mamadi doumbouya dtre candidat la prsidentielle de dcembre 2025,0
UG_FAKE_747,Why INEC may postpone voting in some areas —  what it really means,FAKE,Dubawa,Fact Check,English,2/19/2026,13,inec may postpone voting areas really means,0
UG_FAKE_748,FAKE! The renovation of Siaka Stevens’ Stadium is not completed,FAKE,Dubawa,Fact Check,English,2/19/2026,10,fake renovation siaka stevens stadium completed,0
UG_FAKE_749,Reduction in transportation fare publicity not from Transport Ministry,FAKE,Dubawa,Fact Check,English,2/19/2026,9,reduction transportation fare publicity transport ministry,0
UG_FAKE_750,"Facebook, X users delete posts on US-imposed visa ban on Nigerians after DUBAWA’s report",FAKE,Dubawa,Fact Check,English,2/19/2026,14,facebook x users delete posts usimposed visa ban nigerians dubawas report,0
UG_FAKE_751,"After DUBAWA’s report, Facebook users delete misleading posts, X account suspended",FAKE,Dubawa,Fact Check,English,2/19/2026,11,dubawas report facebook users delete misleading posts x account suspended,0
UG_FAKE_752,Did China warn its citizens against building companies in Lagos?,FAKE,Dubawa,Fact Check,English,2/19/2026,10,china warn citizens building companies lagos,0
UG_FAKE_753,Une ancienne vidéo du ministre ivoirien de l’Enseignement supérieur manipulée pour accréditer un financement de “gros bras”,FAKE,Dubawa,Fact Check,English,2/19/2026,17,une ancienne vido du ministre ivoirien de lenseignement suprieur manipule pour accrditer un financement de gros bras,0
UG_FAKE_754,FAKE! CDC did not inherit 12% inflation rate,FAKE,Dubawa,Fact Check,English,2/19/2026,8,fake cdc inherit 12 inflation rate,0
UG_FAKE_755,Nigeria’s 2025 tax reform and Putin-Ajaokuta Steel top claims fact-checked last week,FAKE,Dubawa,Fact Check,English,2/19/2026,12,nigerias 2025 tax reform putinajaokuta steel top claims factchecked last week,0
UG_FAKE_756,Shin Najeriya ce kasa mafi tsadar mai a cikin kasashen masu arzikin man fetur?,FAKE,Dubawa,Fact Check,English,2/19/2026,14,shin najeriya ce kasa mafi tsadar mai cikin kasashen masu arzikin man fetur,0
UG_FAKE_757,Gwamnan Kano ya yi kuskure wajen bayyana sakamakon shekarar ta 2025 na jiharsa a jarrabawar SSCE na cikin gida wadda hukumar NECO ke shiryawa kowace shekara,FAKE,Dubawa,Fact Check,English,2/19/2026,26,gwamnan kano ya yi kuskure wajen bayyana sakamakon shekarar ta 2025 na jiharsa jarrabawar ssce na cikin gida wadda hukumar neco ke shiryawa kowace shekara,0
UG_FAKE_758,"CALL FOR APPLICATION: Information disorder, FIMI and the importance of preserving information integrity for bloggers and social media influencers in Monrovia",FAKE,Dubawa,Fact Check,English,2/19/2026,21,call application information disorder fimi importance preserving information integrity bloggers social media influencers monrovia,0
UG_FAKE_759,Ministry of Youth disowns viral recruitment poster for ‘Casual Workers’ in Kush sensitisation program,FAKE,Dubawa,Fact Check,English,2/19/2026,14,ministry youth disowns viral recruitment poster casual workers kush sensitisation program,0
UG_FAKE_760,Did President Boakai Faint During Speech Delivery at UN?,FAKE,Dubawa,Fact Check,English,2/19/2026,9,president boakai faint speech delivery un,0
UG_FAKE_761,Is education entirely free in government-owned schools in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,9,education entirely free governmentowned schools nigeria,0
UG_FAKE_762,FAKE: Viral video not  Nuimi Hakalang Road in Gambia,FAKE,Dubawa,Fact Check,English,2/19/2026,9,fake viral video nuimi hakalang road gambia,0
UG_FAKE_763,An old video of police slapping an arrestee recirculated on social media,FAKE,Dubawa,Fact Check,English,2/19/2026,12,old video police slapping arrestee recirculated social media,0
UG_FAKE_764,10 surrogacy claims fact-checked from DUBAWA’s investigation,FAKE,Dubawa,Fact Check,English,2/19/2026,7,10 surrogacy claims factchecked dubawas investigation,0
UG_FAKE_765,Did Putin say Nigeria rejected Russia’s help on electricity in 1980?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,putin say nigeria rejected russias help electricity 1980,0
UG_FAKE_766,Has Nigeria introduced obligatory tax for all citizens from 2026?,FAKE,Dubawa,Fact Check,English,2/19/2026,10,nigeria introduced obligatory tax citizens 2026,0
UG_FAKE_767,Bago: Does a governor have power to regulate religious sermons in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,12,bago governor power regulate religious sermons nigeria,0
UG_FAKE_768,EXPLAINER: Can sex workers be taxed in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,8,explainer sex workers taxed nigeria,0
UG_FAKE_769,"Aarun Ebola: oun ti o ni lati mọ̀, àpeere aisan ati bi o ṣe le daabo bo ara rẹ",FAKE,Dubawa,Fact Check,English,2/19/2026,19,aarun ebola oun ti ni lati peere aisan ati bi e le daabo bo ara r,0
UG_FAKE_770,No evidence Zamfara sent 500 Askarawa men to fight bandits on their own,FAKE,Dubawa,Fact Check,English,2/19/2026,13,evidence zamfara sent 500 askarawa men fight bandits,0
UG_FAKE_771,FAKE! Liberia’s Government has not cancelled free WAEC policy for 12th graders,FAKE,Dubawa,Fact Check,English,2/19/2026,12,fake liberias government cancelled free waec policy 12th graders,0
UG_FAKE_772,Things that can get you arrested during Anambra elections,FAKE,Dubawa,Fact Check,English,2/19/2026,9,things get arrested anambra elections,0
UG_FAKE_773,Anambra 202 Meet the 16 candidates vying to be governor,FAKE,Dubawa,Fact Check,English,2/19/2026,10,anambra 202 meet 16 candidates vying governor,0
UG_FAKE_774,Le secrétaire général à la présidence guinéenne n’a pas prononcé son discours devant une salle vide à l’ONU,FAKE,Dubawa,Fact Check,English,2/19/2026,18,le secrtaire gnral la prsidence guinenne na pas prononc son discours devant une salle vide lonu,0
UG_FAKE_775,Sénégal : Une croissance à deux chiffres portée par les hydrocarbures; tandis que l’économie réelle stagne,FAKE,Dubawa,Fact Check,English,2/19/2026,16,sngal une croissance deux chiffres porte par les hydrocarbures tandis que lconomie relle stagne,0
UG_FAKE_776,FAKE! Nnamdi Kanu’s son did not win the ‘world brain competition’,FAKE,Dubawa,Fact Check,English,2/19/2026,11,fake nnamdi kanus son win world brain competition,0
UG_FAKE_777,Désinformation autour d’un prétendu putsch en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,8,dsinformation autour dun prtendu putsch en cte divoire,0
UG_FAKE_779,"How to report groups, posts promoting commercial surrogacy on Meta platforms",FAKE,Dubawa,Fact Check,English,2/19/2026,11,report groups posts promoting commercial surrogacy meta platforms,0
UG_FAKE_780,Wani bidiyo da ke nuna yadda ake ajiyar wake ta hanyar amfani da siminta yaudara ce,FAKE,Dubawa,Fact Check,English,2/19/2026,16,wani bidiyo da ke nuna yadda ake ajiyar wake ta hanyar amfani da siminta yaudara ce,0
UG_FAKE_781,FAKE! No giant statue exists in New England Ville,FAKE,Dubawa,Fact Check,English,2/19/2026,9,fake giant statue exists new england ville,0
UG_FAKE_782,Five key takeaways from DUBAWA’s report on surrogacy in Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,10,five key takeaways dubawas report surrogacy nigeria,0
UG_FAKE_783,Koluba’s claim about UP government’s $1bn GDP figure FAKE,FAKE,Dubawa,Fact Check,English,2/19/2026,9,kolubas claim governments 1bn gdp figure fake,0
UG_FAKE_784,"Second quarter  Inflation figure in Liberia stands at 11.1%, not 13.7%",FAKE,Dubawa,Fact Check,English,2/19/2026,11,second quarter inflation figure liberia stands 111 137,0
UG_FAKE_785,"After DUBAWA’s investigation, Facebook removes Nigerian surrogacy groups",FAKE,Dubawa,Fact Check,English,2/19/2026,8,dubawas investigation facebook removes nigerian surrogacy groups,0
UG_FAKE_786,"No, INTERPOL did not issue an arrest warrant for Burkina Faso’s Captain Traoré",FAKE,Dubawa,Fact Check,English,2/19/2026,13,interpol issue arrest warrant burkina fasos captain traor,0
UG_FAKE_787,"Mining site in viral video from Sierra Leone, not Zamfara",FAKE,Dubawa,Fact Check,English,2/19/2026,10,mining site viral video sierra leone zamfara,0
UG_FAKE_788,"Gino not sharing airtime, data to celebrate Guiness World Record",FAKE,Dubawa,Fact Check,English,2/19/2026,10,gino sharing airtime data celebrate guiness world record,0
UG_FAKE_790,"Nigerians, International groups react to DUBAWA’s surrogacy report, call for ban",FAKE,Dubawa,Fact Check,English,2/19/2026,11,nigerians international groups react dubawas surrogacy report call ban,0
UG_FAKE_791,Old video recirculated to portray Olubadan endorsing  Peter Obi,FAKE,Dubawa,Fact Check,English,2/19/2026,9,old video recirculated portray olubadan endorsing peter obi,0
UG_FAKE_792,Round-Up: Top five claims we fact-checked this week,FAKE,Dubawa,Fact Check,English,2/19/2026,8,roundup top five claims factchecked week,0
UG_FAKE_793,Viral TikTok videos promising users money are AI-generated,FAKE,Dubawa,Fact Check,English,2/19/2026,8,viral tiktok videos promising users money aigenerated,0
UG_FAKE_794,Shin gaskiya ne matan shugabannin kananan hukumomin Adamawa sun tafi Turkiyya dan samun horo?,FAKE,Dubawa,Fact Check,English,2/19/2026,14,shin gaskiya ne matan shugabannin kananan hukumomin adamawa sun tafi turkiyya dan samun horo,0
UG_FAKE_795,Da gaske ne wai abun goge baki na da lahani ga kwakwalwar dan adam?,FAKE,Dubawa,Fact Check,English,2/19/2026,14,da gaske ne wai abun goge baki na da lahani ga kwakwalwar dan adam,0
UG_FAKE_796,Bidiyon Fafaroma Francis da ya bayyana da hannayensa uku kirkirarre ne da fasahar AI,FAKE,Dubawa,Fact Check,English,2/19/2026,14,bidiyon fafaroma francis da ya bayyana da hannayensa uku kirkirarre ne da fasahar ai,0
UG_FAKE_797,Òye àtọwọ́dá ni wọn fi ṣ’ẹda àwọn fọnran akalekako ori ikanni TikTok wọnyi ti o ṣ’eleri owó iranwọ,FAKE,Dubawa,Fact Check,English,2/19/2026,18,ye twd ni wn fi da wn fnran akalekako ori ikanni tiktok wnyi ti eleri ow iranw,0
UG_FAKE_798,Ǹjẹ́ Trump ṣèlérí láti dènà ìdìbòyan Tinubu l’ọ́dun 2027?,FAKE,Dubawa,Fact Check,English,2/19/2026,9,j trump lr lti dn dbyan tinubu ldun 2027,0
UG_FAKE_799,"Would adding lemon, sugar to sanitary pads prevent infection?",FAKE,Dubawa,Fact Check,English,2/19/2026,9,would adding lemon sugar sanitary pads prevent infection,0
UG_FAKE_800,"Video linking Obi, Nigeria’s government to investment platform, AfriQuantum X, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,11,video linking obi nigerias government investment platform afriquantum x fake,0
UG_FAKE_801,"How Facebook, misinformation, legal loopholes throw Nigerian women into surrogacy ditch",FAKE,Dubawa,Fact Check,English,2/19/2026,11,facebook misinformation legal loopholes throw nigerian women surrogacy ditch,0
UG_FAKE_802,"Surrogacy: Àwọn alagbabi ṣ’alaye bi ìkànnì ibaraẹniṣọrẹ, ìròyìn ofege ati àìlòfin ṣe ṣ’àkóbá fun wọn",FAKE,Dubawa,Fact Check,English,2/19/2026,15,surrogacy wn alagbabi alaye bi knn ibaranir ryn ofege ati lfin e kb fun wn,0
UG_FAKE_803,"Yadda shafin Facebook, bayanan da ba daidai ba, da gazawar dokoki ke jefa matan Najeriya cikin sarkakiya in sun je daukar ciki wa wadanda ba su iya dauka da kansu dan samun kudi",FAKE,Dubawa,Fact Check,English,2/19/2026,33,yadda shafin facebook bayanan da ba daidai ba da gazawar dokoki ke jefa matan najeriya cikin sarkakiya sun je daukar ciki wa wadanda ba su iya dauka da kansu dan samun kudi,0
UG_FAKE_804,Kano governor misrepresents state’s performance in 2025 NECO results,FAKE,Dubawa,Fact Check,English,2/19/2026,9,kano governor misrepresents states performance 2025 neco results,0
UG_FAKE_805,Viral video of South African congregants awaiting Rapture misleading,FAKE,Dubawa,Fact Check,English,2/19/2026,9,viral video south african congregants awaiting rapture misleading,0
UG_FAKE_806,"OlaXash deactivates TikTok account after DUBAWA&#8217;s investigation, as EFCC keeps mum",FAKE,Dubawa,Fact Check,English,2/19/2026,11,olaxash deactivates tiktok account dubawa8217s investigation efcc keeps mum,0
UG_FAKE_807,"EPL eligibility: Players from top 50 countries in FIFA ranking, not 100 qualify",FAKE,Dubawa,Fact Check,English,2/19/2026,13,epl eligibility players top 50 countries fifa ranking 100 qualify,0
UG_FAKE_808,"WHO dismisses Trump’s autism claims, says they are not backed by science",FAKE,Dubawa,Fact Check,English,2/19/2026,12,dismisses trumps autism claims says backed science,0
UG_FAKE_809,"Misleading! CDC left exchange rate at L$188, not L$174",FAKE,Dubawa,Fact Check,English,2/19/2026,9,misleading cdc left exchange rate l188 l174,0
UG_FAKE_810,FAKE! Sierra Leone has not banned Akon’s music,FAKE,Dubawa,Fact Check,English,2/19/2026,8,fake sierra leone banned akons music,0
UG_FAKE_811,"Contrary to popular claim, Nigeria Police not removing pockets from officers’ uniform",FAKE,Dubawa,Fact Check,English,2/19/2026,12,contrary popular claim nigeria police removing pockets officers uniform,0
UG_FAKE_812,"No, milk-only diet does not increase height in children",FAKE,Dubawa,Fact Check,English,2/19/2026,9,milkonly diet increase height children,0
UG_FAKE_813,"Can the mixture of banana peel, lemon, salt, and toothpaste whiten teeth?",FAKE,Dubawa,Fact Check,English,2/19/2026,12,mixture banana peel lemon salt toothpaste whiten teeth,0
UG_FAKE_814,Was El-Rufai removed from Odenigbo&#8217;s lecture amidst protests?,FAKE,Dubawa,Fact Check,English,2/19/2026,8,elrufai removed odenigbo8217s lecture amidst protests,0
UG_FAKE_815,Al&#8217;adu da Zamantakewa: Marinar kofar mata guda cikin wuraren tarihi muhammai a Kano,FAKE,Dubawa,Fact Check,English,2/19/2026,13,al8217adu da zamantakewa marinar kofar mata guda cikin wuraren tarihi muhammai kano,0
UG_FAKE_816,De faux résultats du référendum constitutionnel en Guinée circulent sur les réseaux sociaux,FAKE,Dubawa,Fact Check,English,2/19/2026,13,de faux rsultats du rfrendum constitutionnel en guine circulent sur les rseaux sociaux,0
UG_FAKE_817,"En Guinée la rumeur selon laquelle “si tu ne votes pas, ta carte d’électeur ne sera pas valable” est fausse",FAKE,Dubawa,Fact Check,English,2/19/2026,20,en guine la rumeur selon laquelle si tu ne votes pas ta carte dlecteur ne sera pas valable est fausse,0
UG_FAKE_818,Maganar cewa an kirkiri shafin yanar gizo da AI don karyata digirin girmamawa na Rarara ba gaskiya ba ce,FAKE,Dubawa,Fact Check,English,2/19/2026,19,maganar cewa kirkiri shafin yanar gizo da ai karyata digirin girmamawa na rarara ba gaskiya ba ce,0
UG_FAKE_819,Fasgo na Seychelles shi ne mafi karfi ba na Afurka ta Kudu ba,FAKE,Dubawa,Fact Check,English,2/19/2026,13,fasgo na seychelles shi ne mafi karfi ba na afurka ta kudu ba,0
UG_FAKE_820,"Video showing Pope Francis with three hands, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,8,video showing pope francis three hands aigenerated,0
UG_FAKE_821,Des retards ont-ils été enregistrés dans l’ouverture de certains bureaux de vote à N’Zérékoré en Guinée ?,FAKE,Dubawa,Fact Check,English,2/19/2026,17,des retards ontils enregistrs dans louverture de certains bureaux de vote nzrkor en guine,0
UG_FAKE_822,"Faranah : non, quatre bureaux de vote n’ont pas été fermés faute de matériel électoral",FAKE,Dubawa,Fact Check,English,2/19/2026,15,faranah non quatre bureaux de vote nont pas ferms faute de matriel lectoral,0
UG_FAKE_823,Des agents de bureaux de vote ont-ils manifesté dans la commune de Tombolia en Guinée?,FAKE,Dubawa,Fact Check,English,2/19/2026,15,des agents de bureaux de vote ontils manifest dans la commune de tombolia en guine,0
UG_FAKE_824,Guinée : Un discours contre le référendum de 2020 présenté comme récent,FAKE,Dubawa,Fact Check,English,2/19/2026,12,guine un discours contre le rfrendum de 2020 prsent comme rcent,0
UG_FAKE_826,La proposition de nouvelle constitution guinéenne garantit-elle une prise en charge de 80% des frais médicaux ?,FAKE,Dubawa,Fact Check,English,2/19/2026,17,la proposition de nouvelle constitution guinenne garantitelle une prise en charge de 80 des frais mdicaux,0
UG_FAKE_827,"Restaurant in viral TikTok video from Dubai, not Abuja",FAKE,Dubawa,Fact Check,English,2/19/2026,9,restaurant viral tiktok video dubai abuja,0
UG_FAKE_828,Is it TRUE Africans can enter Burkina Faso without visa?,FAKE,Dubawa,Fact Check,English,2/19/2026,10,true africans enter burkina faso without visa,0
UG_FAKE_829,Is toothpaste harmful to the brain?,FAKE,Dubawa,Fact Check,English,2/19/2026,6,toothpaste harmful brain,0
UG_FAKE_830,Des avions de guerre sont-ils utilisés pour sécuriser le scrutin référendaire en Guinée?,FAKE,Dubawa,Fact Check,English,2/19/2026,13,des avions de guerre sontils utiliss pour scuriser le scrutin rfrendaire en guine,0
UG_FAKE_831,"Non, la profession du citoyen n’est pas mentionnée sur la carte d’électeur guinéenne",FAKE,Dubawa,Fact Check,English,2/19/2026,13,non la profession du citoyen nest pas mentionne sur la carte dlecteur guinenne,0
UG_FAKE_832,"Fake news, réseaux sociaux et élections : la Guinée face au désordre informationnel",FAKE,Dubawa,Fact Check,English,2/19/2026,13,fake news rseaux sociaux et lections la guine face au dsordre informationnel,0
UG_FAKE_833,"Enjeux et zones d’ombre du projet constitutionnel guinéen, l’analyse d’un juriste",FAKE,Dubawa,Fact Check,English,2/19/2026,11,enjeux et zones dombre du projet constitutionnel guinen lanalyse dun juriste,0
UG_FAKE_834,Misleading! Viral photos of United States of Africa passport and capital city are distorted,FAKE,Dubawa,Fact Check,English,2/19/2026,14,misleading viral photos united states africa passport capital city distorted,0
UG_FAKE_835,APC member makes misleading claim about Sierra Leone’s Presidential Terms,FAKE,Dubawa,Fact Check,English,2/19/2026,10,apc member makes misleading claim sierra leones presidential terms,0
UG_FAKE_836,Controversy over Auditor General appointment as Trade Minister and matters arising,FAKE,Dubawa,Fact Check,English,2/19/2026,11,controversy auditor general appointment trade minister matters arising,0
UG_FAKE_837,Iléẹjọ́ kan ni ki arabinrin yii san owó ìtanràn leyin ti o kọ̀ lati ṣ’abewo si okunrin to fun ni owó ọkọ̀. Kini òfin sọ?,FAKE,Dubawa,Fact Check,English,2/19/2026,25,ilj kan ni ki arabinrin yii san ow tanrn leyin ti k lati abewo si okunrin fun ni ow k kini fin,0
UG_FAKE_838,Organisation électorale en Guinée : rupture et craintes après le remplacement de la CENI par la DGE,FAKE,Dubawa,Fact Check,English,2/19/2026,17,organisation lectorale en guine rupture et craintes aprs le remplacement de la ceni par la dge,0
UG_FAKE_839,Is Ebola in Liberia?,FAKE,Dubawa,Fact Check,English,2/19/2026,4,ebola liberia,0
UG_FAKE_840,UDP faces possible implosion ahead of 2026 elections,FAKE,Dubawa,Fact Check,English,2/19/2026,8,udp faces possible implosion ahead 2026 elections,0
UG_FAKE_841,"Viral news article of President Bio endorsing Fortuix Agency, a hoax",FAKE,Dubawa,Fact Check,English,2/19/2026,11,viral news article president bio endorsing fortuix agency hoax,0
UG_FAKE_842,Misleading! Sierra Leone not ranked as top five most generous countries,FAKE,Dubawa,Fact Check,English,2/19/2026,11,misleading sierra leone ranked top five generous countries,0
UG_FAKE_843,Viral video of Peter Drury choosing Ronaldo over Messi is AI-generated,FAKE,Dubawa,Fact Check,English,2/19/2026,11,viral video peter drury choosing ronaldo messi aigenerated,0
UG_FAKE_844,"Video showing Northern Nigerian farmers preserving beans with cement, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,10,video showing northern nigerian farmers preserving beans cement misleading,0
UG_FAKE_845,Olaxash’s Oshole for internet fraudsters: Eight key takeaways from DUBAWA’s investigation,FAKE,Dubawa,Fact Check,English,2/19/2026,11,olaxashs oshole internet fraudsters eight key takeaways dubawas investigation,0
UG_FAKE_846,"Intox : il n&#8217;existe aucun scandale de près de 8,9 milliards d’euros lié à des agents fictifs au Sénégal",FAKE,Dubawa,Fact Check,English,2/19/2026,19,intox il n8217existe aucun scandale de prs de 89 milliards deuros li des agents fictifs au sngal,0
UG_FAKE_847,"FAKE! No dangerous animal roaming Lagos, Ogun States",FAKE,Dubawa,Fact Check,English,2/19/2026,8,fake dangerous animal roaming lagos ogun states,0
UG_FAKE_848,Lagdo Dam: Users delete Facebook posts after DUBAWA&#8217;s fact-check,FAKE,Dubawa,Fact Check,English,2/19/2026,9,lagdo dam users delete facebook posts dubawa8217s factcheck,0
UG_FAKE_849,"Claim Finland released jailed IPOB leader, Simon Ekpa, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,9,claim finland released jailed ipob leader simon ekpa fake,0
UG_FAKE_850,PCOS Awareness Month: Understanding cardio-metabolic consequences associated with the syndrome,FAKE,Dubawa,Fact Check,English,2/19/2026,10,pcos awareness month understanding cardiometabolic consequences associated syndrome,0
