id,text,label,source,platform_type,language,date_collected,text_length
UG_FAKE_526,Transport urbain : malinformation sur la gratuité du ticket en pleine campagne électorale en Guinée-Bissau,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_527,Guinée-Bissau : comment la diversité ethnique redevient un enjeu sensible des élections couplées,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_528,Flight delays and cancellations in Nigeria: What are your legal rights as passengers?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_529,Guinée-Bissau : une vidéo accuse le proviseur d’un lycée d’envoyer des élèves à un meeting politique,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_530,Élections couplées en Guinée-Bissau : la désinformation mine la campagne électorale,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_531,Bissau: l’assassinat de Nino Vieira et de Tagme Na Waié ressurgit et nourrit des propos hostiles,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_532,Fact-checking en période électorale : des journalistes des différentes régions de la Guinée-Bissau bénéficient d’une formation de WANEP et du CJID,FAKE,Dubawa,Fact Check,English,2/19/2026,21
UG_FAKE_533,Viral photos of slain soldier not Brigadier-General Uba,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_534,No evidence US Special Forces landed in Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_535,X user’s video showing apprehended suicide bomber dates back to 2020,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_536,FAKE! Rev. Ezekiel Dachomo not abducted in Kaduna,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_537,"Videos of US troops preparing for military takeover in Nigeria, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_538,"After DUBAWA&#8217;s fact-check, Facebook, X users delete misleading video on terrorism",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_539,Did the Ministry of Internal Affairs budget rise from $14m to $57m in 2026?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_540,FAKE! President Boakai did not denounce Cameroon’s election as “fraudulent mockery”,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_541,"DUBAWA trains journalists, bloggers, influencers in Liberia on fact-checking",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_542,Did AME University deny the valedictorian’s speech due to religious intolerance?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_543,"Intrusion au domicile d’un responsable du PAIGC, parti politique historique bissau-guinéen",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_544,"Video showing apprehended abductors of clergymen, not recent",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_545,Has Montserrado County Senator Saah Joseph ever presented a legislative bill?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_546,Misleading! ASUU not embarking on nationwide strike,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_547,Did Southwest governors shut boundaries against Northern muslims?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_548,Beware of social media accounts impersonating Lt Yerima,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_549,Élections en Guinée-Bissau : un faux sondage crédite 69% d’intention de vote à Fernando Dias da Costa,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_550,FAKE! National Port Authority does not owe employees benefits,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_551,FAKE! Chinese Government did not withdraw support for construction of overpass in Liberia,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_552,Misleading: Diaspora does not contribute $1bn in annual remittances to Gambia’s economy,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_553,"Organisation des élections en Guinée-Bissau : rôles, structures et responsabilités",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_554,"Non, João Bernardo Vieira n’a pas promis 65 000 FCFA par mois (environ 99 euros) à tous les Bissau-Guinéens",FAKE,Dubawa,Fact Check,English,2/19/2026,19
UG_FAKE_555,FAKE! Ministry of Finance has not recalled 2026 draft budget,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_556,"FAKE! Viral photo of Peller and Jarvis expecting a baby, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_557,Did French Foreign Affairs Minister deny government’s awareness of President Boakai’s visit?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_558,"Contrary to Sahara Reporters publication, Customs operatives&#8217; encounter with bandits dates back to 2021",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_559,"Video of soldier inviting Wike to Sambisa forest, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_560,"Footage of foreigners&#8217; evacuation from  Benin Museum, unrelated to Trump’s invasion threat",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_561,"Non, la Guinée-Bissau ne compte pas 860 000 électeurs inscrits",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_562,"La femme politique, Simone Gbagbo, souhaite-t-elle épouser le Chef de l’Etat ivoirien?",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_563,FAKE! Trump did not accuse Tinubu of petitioning White House over Christian genocide,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_564,"X user’s video of Tinubu dismissing Trump’s threat, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_565,Ǹjẹ́ iwadii fihan pe ojo ori a maa ṣ’akoba fun ibimọ okunrin ju obinrin lọ?,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_566,"Image of apprehended terrorist linked to Taraba, not Benue",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_567,Did Trump call for Muslim ban in US?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_568,"DUBAWA, DAIDAC sun kaddamar da shirin dakile yaduwar bayanan karya da wadanda ba daidai ba dan inganta zaman lafiya da kwanciyar hankali a yakin arewacin Najeriya",FAKE,Dubawa,Fact Check,English,2/19/2026,26
UG_FAKE_569,Wike: Are Nigerian military officers allowed to weigh in on civilian affairs?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_570,Yaudara! Ba Amurka ce ta kai hare-hare ta sama a Kaduna ba,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_571,Yaudara ce! ‘Yan ta’adda ba su cire kan shugaban kungiyar kiristocin CAN a jihar Adamawa ba,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_572,Le procureur de la République de Côte d’Ivoire visé par une désinformation,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_573,Le Chef d’État-major de l’Armée de Terre de Côte d&#8217;ivoire aurait-il disparu?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_574,Une déclaration de 2024 refait surface à quelques semaines des législatives ivoiriennes,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_575,Une photo d’un proche de Laurent Gbagbo manipulée,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_576,Misleading! Viral video of Trump signing military orders unrelated to Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_577,"DUBAWA, DAIDAC launch project to combat disinformation, boost peacebuilding in Northern Nigeria",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_578,Bidiyon da ake yadawa na wani mutum yana dukan masu bara ba a Najeriya aka dauka ba,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_579,Misleading! US did not initiate the recent airstrikes in Kaduna,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_580,Did civil servants work for free in October?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_581,"FAKE! American troops did not invade Bonny Island, Rivers State",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_582,Misleading! Fulani terrorists did not behead CAN chairperson in Adamawa,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_583,Viral video of man assaulting street beggars not linked to Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_584,Did government fail to take action after Owo church massacre?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_585,Une présentation trompeuse de la Guinée-Bissau relayée sur TikTok,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_586,"Désinformation, IA et élections en Afrique : entretien avec Peter Cunliffe-Jones",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_587,Is TikTok video of burning building linked to church attack in Northern Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_588,"No, Coffee doesn’t kill adrenal glands or damage brain",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_589,"Facebook user claim Will Smith dead at 56, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_590,"Did US revoke 80,000 Nigerian visas?",FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_591," X claim no result sheet provided Ihiala Amuma ward, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_592," APGA’s Soludo won with 422,664, not 361,893 votes",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_593,Misleading! Money-stuffed bag unrelated to Anambra election,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_594," TRUE! PDP got only 1,401 votes in Anambra election",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_595,Result sheet not fake as ADC Coalition claims,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_596,X user makes FAKE claim about Anambra’s final result,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_598,"LIVE FACT-CHECKS: Anambra Governorship Election- SUNDAY NOVEMBER 9, 2025",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_599,How NFC exposed old video and how you can do that,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_600,4 tips to avoid falling for misinformation after voting,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_601,How gubernatorial election votes are counted and declared,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_602,How to spot fake election results,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_603,Four Things To Do After You Cast Your Vote,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_604,Misleading! Anambra LGA Ifeanyi Chinweze did not disrupt election,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_605,INEC yet to declare election winner,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_606,Did voter sustain head injury during poll?,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_607,FAKE! No cash bundle added to election materials,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_608,FAKE! Soludo&#8217;s Mayors not caught with N750m,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_609,FAKE! Anambra’s voter turnout exceeds 22%,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_610,Will Anambra election real-time result dashboard be first in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_611,Did governorship election hold in Anambra 2days ago?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_612,TRUE! Soludo removes Arabic texts on Naira notes as CBN governor,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_613,"LIVE FACT-CHECKS: Anambra Governorship Election- SATURDAY NOVEMBER 8, 2025",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_614," FAKE, Polling units in Anambra 5,720 not 5,200",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_615,Security uncovered plans by Ukachukwu Nicholas to disrupt Anambra Guber Polls,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_616,Yaya sabuwar dokar haraji ta shafe al’umma? Ga abubuwa biyar da ya kamata ku sani,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_617,Does research show age affects men&#8217;s fertility more than women&#8217;s?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_618,#Anambra202 Yadda masu jefa kuri’a za su iya kaucewa bayanan karya a rumfunan zabe,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_619,Should voters use index finger,FAKE,Dubawa,Fact Check,English,2/19/2026,5
UG_FAKE_620,No evidence Anambra governor declared Friday public holiday for teachers to serve as delegates,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_621,NFC activates situation room ahead of Anambra election,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_622,"PRE-ELECTION FACT CHECKS: DUBAWA, NFC monitor mis/disinformation ahead of Anambra 2025 governorship election",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_623,"Viral video of Governor Soludo promising cash rewards for votes, TRUE",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_624,#Anambra202 How voters can curb misinformation at polling units,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_625,#Anambra202 Anambra Hospital commissioned by Soludo not empty,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_626,Recycled or recent? The Nigerian Army photo controversy explained,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_627,Des élèves d’une école islamique auraient-ils chanté les prouesses d’Alassane Ouattara ?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_628,Infox sur une annulation de la présidentielle ivoirienne de 2025,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_629,Anambra202 2.8 million voters to decide next governor,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_630,Misleading! Photos depicting tourist sites don&#8217;t reflect places in Sierra Leone,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_631,Anambra Election: 6 misconceptions about BVAS and IReV voters should know,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_632,FAKE! Some representatives have gotten more than 67% votes in Liberia,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_633,Has Simon Ekpa been released as Facebook user claims?,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_634,"TikTok video showing Trump threatening to remove Tinubu, distorted",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_635,"Viral recruitment by Air Sierra Leone, fake",FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_636,"Viral video showing Tinubu respond to Trump’s genocide remarks old, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_637,"Viral Facebook post claiming Anambra governor, Otti, issued threats against Lagos, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_638,Démarrage de la campagne électorale en Guinée Bissau au lendemain d’une tentative de subversion,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_639,"Le secrétaire général du PPA-CI, parti fondé par Laurent Gbagbo, n’est pas démissionnaire",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_640,Le déploiement de soldats français au Mali utilisé dans le contexte ivoirien,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_641,Présidentielle 2025 en Guinée : le jour du vote a-t-il été reporté?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_642,L’intelligence artificielle utilisée en soutien à un leader politique ivoirien,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_643,Did Sultan of Sokoto issue warning to Yorubas?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_645,#Anambraelection202 Is Chioma Ifemeludike AAC gubernatorial candidate?,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_646,FAKE! Two girls who reportedly got married have not been sentenced,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_647,Can pear and alcohol mixtures cure toothaches?,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_648,L’armée bissau-guinéenne annonce avoir déjoué une tentative de subversion à la veille de la campagne électorale,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_649,Alphabétisation au Sénégal : Que disent vraiment les statistiques ?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_650,"Guinée-Bissau : des élections 2025 sans le PAIGC, une grande première",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_651,"L’artiste guinéen, Élie Kamano, a-t-il critiqué le Président du Burkina Faso?",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_652,"Misleading! Momoh Kamara was nominated, but not winner of 2025 CAF Young Player Award",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_653,"Who is Kilmar Abrego Garcia, and why is he being accepted by Liberia?",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_654,FAKE! Viral audio of former Gambian president Yahya Jammeh is not AI-generated,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_655,Ayajọ jẹjẹrẹ ọmú: Gbogbo oun ti o ni lati mọ nipa aisan yii,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_656,Àwòrán atẹyinwa ni àwòrán akalekako yii to ṣ’afihan ìkọlù ni ipinle Kwara,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_657,Sahara Reporters ta yi da’awar cewa Wike ya kauracewa taron majalisar koli wanda  karya ce,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_658,Babu sheda cewa Zamafara ta tura Askarawa 500 don yakar ‘yanfashin daji su kadai,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_659,Mésinformation relative aux résultats de la présidentielle ivoirienne 2025,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_660,Présidentielle 2025 : Une image prise au Togo utilisée pour indiquer un incendie dans des localités ivoiriennes,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_661,"TikTok audio featuring Trump, Traoré commenting on Africa’s independence, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_662,Breast Cancer Awareness Month: All you need to know about the disease,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_663,Did Obasanjo claim Igbos control Lagos through ownership and investment?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_664,Does bread increase arthritis pain?,FAKE,Dubawa,Fact Check,English,2/19/2026,5
UG_FAKE_665,"Photo of President Boakai undergoing surgery, doctored",FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_666,Why does display of LGBTQ+ banners provoke backlash in Gambia?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_667,"Video of criminals breaking into a shop, not from Liberia",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_668,De faux résultats de la présidentielle ivoirienne présentés comme une fuite de documents secrets,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_669,"Côte d’Ivoire : incendie à Nahio, une image de 2023 utilisée par certains internautes",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_670,Faux : le Nord n’a pas été le seul à voter en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_671,Côte d’Ivoire : la présidente du Sénat victime de désinformation,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_672,Une vidéo sortie de son contexte pour jeter le doute sur la transparence du vote en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_674,Une vidéo manipulée pour prétendre à un soulèvement dans le Nord de la Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_675,Is cooking with alcohol healthy?,FAKE,Dubawa,Fact Check,English,2/19/2026,5
UG_FAKE_676,Aucun civil n’a été tué entre Dabou et Grand Lahou,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_677,Fake news sur la tenue de l’élection présidentielle en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_678,"Non, le Directeur de publication d’Abidjan.net n’a pas été enlevé, ni assassiné",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_679,"Des bureaux de vote n’ont pas été incendiés à Yopougon, en Côte d’Ivoire",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_680,Fausse information sur des terroristes aperçus à Korhogo,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_681,Aucune caméra de surveillance publique n’a été détruite en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_682,Aucun incident ayant conduit à des décès ne s’est produit à la Présidence de la République ivoirienne,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_683,Faux : le ministre Kobenan Kouassi Adjoumani n’a jamais déclaré son attachement à Guillaume Soro,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_684,Fausse information sur une supposée arrestation de l’ex-président ivoirien Laurent Gbagbo,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_685,Côte d’Ivoire : ces photos ne montrent pas l’axe Dimbokro–Bocanda,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_686,FAKE! Kollie-ta Wolah School annex not being built by President Boakai,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_687,"FAKE! Akon, wife Tomeka still together no $100m divorce settlement requested",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_688,Faux : le péage d’Attingué en Côte d’Ivoire n’a pas été incendié par des manifestants,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_689,"Non, le Directeur général adjoint de la Police scientifique ivoirienne n’a pas été assassiné",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_690,Did Trump tell Portugal’s president he would lose to Ronaldo in presidential election?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_691,Facebook video showing Boko Haram celebrating seizure of military barracks unrelated,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_692,How fact-checking continues to save lives against all odds,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_693,Des images sorties de leur contexte font croire à une révolution en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_694,Dubawa Indepth! Kollie’s dream at ‘Beggar&#8217;s Avenue:’ The plight of people living with disability in Liberia,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_695,L’accès Internet est-il interrompu en Côte d’Ivoire avant la présidentielle du 25 octobre ?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_696,FAKE! Liberia’s economy has experienced growth under the Unity Party government,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_697,FAKE! EPS Director Sam Gaye has not been dismissed,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_698,"Ce n’est pas la technologie qui fait la différence, mais la conscience et l’intention de celui qui la manie » selon le consultant ivoirien en inclusion numérique et en gouvernance de l&#8217;information, Cyriac Gbogou",FAKE,Dubawa,Fact Check,English,2/19/2026,34
UG_FAKE_699,"Viral video of rat disrupting Al Jazeera’s live broadcast, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_700,Wrong lyrics FAKEly portray French players in clip shared by X influencer,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_701,No evidence man’s consumption of bird semen led to new virus outbreak in China,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_702,Le secrétaire général de la Présidence guinéenne a-t-il repris mot pour mot le discours du président Mamadi Doumbouya à l’ONU ?,FAKE,Dubawa,Fact Check,English,2/19/2026,21
UG_FAKE_703,De fausses images générées par IA montrent le footballeur Sadio Mané inaugurant un lycée avec Mohamed Salah,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_704,FAKE: WHO did not publish viral graphic of 7 habits that lead to brain stroke,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_705,"FAKE! CDC took wage bill to $314 million, not $296 million",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_706,"Viral photo of Messi, wife, visiting Nigeria is AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_707,"FAKE! Sadio Mané and wife welcomed baby girl, not twins",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_708,#FreeNnamdiKanuNow: Did Atiku participate in protest?,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_709,"Viral video showing Gaza Martyrs Museum, Al-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_710,"#FreeNnamdiKanuNow: Viral video of protesting crowd from Nepal, not Nigeria",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_711,Une vidéo de sensibilisation au vote détournée pour faire croire que certaines localités ont déjà voté en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,19
UG_FAKE_712,La résidence de l’ambassadrice du Liban en Côte d’Ivoire n’a pas été incendiée,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_713,"#FreeNnamdiKanuNow: X video of protesters from Kenya, not Nigeria",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_714,Shin da gaske China ta gargadi mutanenta da su dena gine-ginen kamfanoni a Legas?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_715,Shin da gaske ne Putin yace Najeriya ta yi watsi da taimakon da Rasha ta so ba wa kasar a 1980?,FAKE,Dubawa,Fact Check,English,2/19/2026,21
UG_FAKE_716,Fausse information sur un supposé incendie d’une résidence du Chef d’État-Major de l’armée de terre ivoirienne,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_717,Chronologie de la campagne électorale ivoirienne pour la présidentielle 2025,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_718,Weekly Round-Up: Trending claims DUBAWA verified this week,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_719,FAKE! No Jet bought by Jagaban for Sierra Leoneans,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_720,"Misleading! Cape Verde, second-smallest country to qualify for World Cup not world’s second-smallest country",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_721,2024 kidnap incident FAKEly used to portray Christian genocide,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_722,Do companies use dogs to make video game controllers?,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_723,Are Ronaldo and long-time girlfriend Georgina married?,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_724,BAYANI: Shin ya dace karbar harajin mata masu zaman kansu (‘Karuwai’)?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_725,Bago: Shin gwamna na da ikon sanya sharudan yin wa’azi a Najeriya?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_726,Comment les observateurs électoraux veillent sur le scrutin en Côte d’Ivoire?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
